704.683 704.677 704.662 704.642 704.617 704.584 704.54 704.484 704.412 704.317 704.194 704.035 703.827 703.557 703.207 702.751 702.16 701.391 700.394 699.1 697.422 695.247 692.432 688.791 684.091 678.036 670.26 660.309 647.641 631.625 611.563 586.754 556.618 520.93 480.18 436.078 392.013 352.996 324.221 308.022 301.75 300.233 300.018 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
720.248 720.242 720.226 720.207 720.181 720.148 720.105 720.049 719.976 719.882 719.759 719.599 719.392 719.122 718.771 718.316 717.724 716.956 715.958 714.664 712.985 710.809 707.992 704.347 699.642 693.578 685.786 675.809 663.097 647.005 626.817 601.797 571.313 535.053 493.39 447.879 401.778 360.113 328.447 309.858 302.269 300.32 300.026 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
735.257 735.25 735.235 735.216 735.19 735.157 735.114 735.058 734.985 734.891 734.768 734.608 734.4 734.131 733.78 733.324 732.733 731.964 730.967 729.672 727.992 725.816 722.996 719.349 714.639 708.567 700.761 690.76 678.008 661.849 641.548 616.34 585.543 548.77 506.281 459.49 411.515 367.365 332.9 311.886 302.876 300.428 300.037 300.002 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
749.765 749.759 749.744 749.724 749.699 749.666 749.623 749.567 749.494 749.399 749.276 749.117 748.909 748.639 748.289 747.833 747.241 746.473 745.475 744.18 742.5 740.322 737.501 733.851 729.137 723.057 715.238 705.216 692.428 676.21 655.807 630.429 599.349 562.112 518.874 470.913 421.208 374.723 337.553 314.097 303.575 300.56 300.051 300.003 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
763.821 763.814 763.799 763.779 763.754 763.721 763.678 763.622 763.549 763.454 763.332 763.172 762.964 762.694 762.344 761.888 761.296 760.528 759.529 758.234 756.554 754.375 751.553 747.901 743.182 737.096 729.266 719.224 706.404 690.13 669.636 644.103 612.767 575.106 531.184 482.149 430.84 382.159 342.384 316.484 304.368 300.719 300.069 300.004 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
777.462 777.456 777.441 777.421 777.396 777.363 777.32 777.264 777.191 777.096 776.973 776.814 776.606 776.336 775.985 775.53 774.938 774.169 773.171 771.875 770.194 768.015 765.191 761.537 756.815 750.723 742.882 732.823 719.973 703.649 683.071 657.398 625.826 587.779 543.228 493.202 440.403 389.653 347.369 319.037 305.257 300.907 300.091 300.005 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
790.725 790.719 790.704 790.684 790.659 790.625 790.582 790.526 790.454 790.359 790.236 790.076 789.869 789.599 789.248 788.792 788.201 787.432 786.433 785.137 783.456 781.276 778.451 774.795 770.069 763.972 756.121 746.047 733.169 716.8 696.144 670.342 638.555 600.151 555.021 504.077 449.888 397.186 352.49 321.746 306.242 301.125 300.119 300.007 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
803.639 803.633 803.617 803.598 803.572 803.539 803.496 803.44 803.367 803.273 803.15 802.99 802.783 802.513 802.162 801.706 801.114 800.345 799.347 798.051 796.369 794.188 791.363 787.705 782.976 776.873 769.014 758.924 746.022 729.61 708.883 682.962 650.976 612.243 566.577 514.779 459.29 404.744 357.729 324.602 307.325 301.378 300.152 300.009 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
816.23 816.223 816.208 816.189 816.163 816.13 816.087 816.031 815.958 815.864 815.741 815.581 815.373 815.104 814.753 814.297 813.705 812.936 811.938 810.641 808.959 806.778 803.951 800.292 795.56 789.452 781.585 771.481 758.556 742.105 721.313 695.28 663.11 624.072 577.907 525.315 468.607 412.315 363.071 327.595 308.503 301.665 300.192 300.012 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
828.521 828.515 828.5 828.48 828.454 828.421 828.378 828.322 828.25 828.155 828.032 827.872 827.665 827.395 827.044 826.588 825.996 825.227 824.228 822.932 821.25 819.068 816.24 812.579 807.845 801.732 793.858 783.741 770.794 754.307 733.454 707.319 674.978 635.655 589.025 535.689 477.835 419.888 368.501 330.716 309.776 301.99 300.239 300.016 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
840.533 840.526 840.511 840.492 840.466 840.433 840.39 840.334 840.261 840.167 840.044 839.884 839.676 839.407 839.056 838.6 838.008 837.239 836.24 834.943 833.261 831.078 828.25 824.587 819.85 813.734 805.852 795.724 782.757 766.236 745.326 719.095 686.594 647.006 599.941 545.907 486.973 427.456 374.009 333.956 311.144 302.353 300.294 300.021 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
852.284 852.277 852.262 852.243 852.217 852.184 852.141 852.085 852.012 851.918 851.795 851.635 851.427 851.157 850.806 850.351 849.759 848.989 847.991 846.694 845.011 842.828 839.999 836.335 831.595 825.475 817.587 807.448 794.462 777.909 756.945 730.626 697.975 658.138 610.665 555.975 496.022 435.011 379.583 337.307 312.603 302.756 300.358 300.026 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
863.79 863.783 863.768 863.748 863.723 863.69 863.647 863.591 863.518 863.423 863.301 863.141 862.933 862.663 862.312 861.857 861.264 860.495 859.496 858.199 856.516 854.333 851.503 847.837 843.096 836.972 829.078 818.928 805.925 789.342 768.329 741.925 709.133 669.063 621.207 565.898 504.981 442.548 385.213 340.76 314.152 303.201 300.432 300.033 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
875.065 875.059 875.044 875.024 874.999 874.966 874.923 874.867 874.794 874.699 874.576 874.417 874.209 873.939 873.588 873.132 872.54 871.771 870.772 869.475 867.791 865.607 862.777 859.11 854.367 848.239 840.339 830.18 817.16 800.55 779.489 753.006 720.083 679.793 631.574 575.681 513.85 450.061 390.891 344.308 315.789 303.688 300.515 300.041 300.002 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
886.124 886.118 886.103 886.083 886.058 886.025 885.981 885.926 885.853 885.758 885.635 885.475 885.268 884.998 884.647 884.191 883.599 882.83 881.831 880.533 878.85 876.665 873.834 870.166 865.421 859.29 851.385 841.216 828.181 811.544 790.439 763.882 730.834 690.336 641.776 585.33 522.631 457.548 396.61 347.944 317.51 304.218 300.61 300.05 300.002 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
896.979 896.972 896.957 896.937 896.912 896.879 896.836 896.78 896.707 896.612 896.489 896.33 896.122 895.852 895.501 895.045 894.453 893.684 892.684 891.387 889.703 887.519 884.687 881.018 876.271 870.137 862.226 852.049 838.999 822.337 801.191 774.563 741.397 700.703 651.819 594.849 531.324 465.004 402.362 351.661 319.314 304.792 300.717 300.061 300.003 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
907.639 907.632 907.617 907.598 907.572 907.539 907.496 907.44 907.367 907.273 907.15 906.99 906.782 906.512 906.161 905.706 905.113 904.344 903.345 902.047 900.363 898.178 895.345 891.676 886.927 880.79 872.875 862.689 849.625 832.94 811.754 785.06 751.782 710.902 661.711 604.242 539.931 472.427 408.142 355.453 321.198 305.411 300.836 300.073 300.004 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
918.115 918.109 918.094 918.074 918.049 918.016 917.972 917.917 917.844 917.749 917.626 917.466 917.259 916.989 916.638 916.182 915.59 914.82 913.821 912.523 910.839 908.654 905.821 902.15 897.4 891.26 883.34 873.146 860.069 843.362 822.138 795.381 761.997 720.941 671.458 613.515 548.453 479.815 413.944 359.314 323.158 306.074 300.968 300.088 300.004 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
928.417 928.411 928.396 928.376 928.351 928.317 928.274 928.218 928.146 928.051 927.928 927.768 927.561 927.291 926.94 926.484 925.892 925.122 924.123 922.825 921.14 918.955 916.121 912.45 907.698 901.556 893.631 883.43 870.34 853.612 832.352 805.535 772.051 730.826 681.066 622.671 556.892 487.166 419.764 363.238 325.193 306.782 301.114 300.104 300.005 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
938.553 938.547 938.531 938.512 938.486 938.453 938.41 938.354 938.281 938.187 938.064 937.904 937.696 937.426 937.076 936.62 936.027 935.258 934.258 932.96 931.276 929.09 926.256 922.583 917.83 911.685 903.757 893.549 880.447 863.698 842.405 815.53 781.95 740.565 690.54 631.714 565.249 494.479 425.598 367.222 327.299 307.535 301.274 300.123 300.007 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
948.53 948.524 948.509 948.489 948.464 948.431 948.388 948.332 948.259 948.164 948.041 947.881 947.674 947.404 947.053 946.597 946.005 945.235 944.236 942.938 941.253 939.067 936.232 932.559 927.804 921.657 913.724 903.51 890.396 873.629 852.303 825.374 791.702 750.165 699.887 640.648 573.526 501.752 431.441 371.258 329.473 308.334 301.449 300.144 300.008 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
958.357 958.35 958.335 958.315 958.29 958.257 958.214 958.158 958.085 957.99 957.868 957.708 957.5 957.23 956.879 956.423 955.831 955.061 954.062 952.764 951.079 948.892 946.057 942.383 937.627 931.478 923.541 913.32 900.196 883.41 862.053 835.072 801.313 759.63 709.11 649.476 581.725 508.985 437.291 375.345 331.713 309.178 301.64 300.168 300.009 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
968.038 968.032 968.017 967.997 967.972 967.939 967.895 967.84 967.767 967.672 967.549 967.389 967.182 966.912 966.561 966.105 965.513 964.743 963.743 962.445 960.76 958.573 955.738 952.063 947.305 941.154 933.214 922.987 909.852 893.049 871.662 844.631 810.789 768.966 718.215 658.203 589.846 516.177 443.144 379.477 334.017 310.066 301.848 300.195 300.011 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
977.582 977.575 977.56 977.541 977.515 977.482 977.439 977.383 977.31 977.216 977.093 976.933 976.725 976.455 976.104 975.648 975.056 974.286 973.287 971.988 970.303 968.116 965.28 961.604 956.846 950.693 942.749 932.516 919.371 902.551 881.136 854.058 820.135 778.179 727.206 666.83 597.893 523.327 448.999 383.65 336.38 311 302.071 300.224 300.013 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
986.993 986.986 986.971 986.951 986.926 986.893 986.85 986.794 986.721 986.626 986.503 986.344 986.136 985.866 985.515 985.059 984.467 983.697 982.697 981.399 979.713 977.526 974.69 971.014 966.254 960.099 952.151 941.913 928.759 911.922 890.481 863.356 829.357 787.272 736.087 675.363 605.866 530.436 454.851 387.861 338.802 311.977 302.313 300.257 300.016 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
996.276 996.27 996.255 996.235 996.21 996.176 996.133 996.077 996.005 995.91 995.787 995.627 995.42 995.15 994.799 994.343 993.75 992.981 991.981 990.682 988.997 986.809 983.973 980.296 975.535 969.378 961.427 951.183 938.02 921.168 899.7 872.532 838.459 796.251 744.862 683.802 613.767 537.503 460.7 392.107 341.279 312.998 302.571 300.294 300.019 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1005.44 1005.43 1005.42 1005.4 1005.37 1005.34 1005.29 1005.24 1005.17 1005.07 1004.95 1004.79 1004.58 1004.31 1003.96 1003.5 1002.91 1002.14 1001.14 999.844 998.158 995.97 993.133 989.456 984.694 978.535 970.581 960.332 947.16 930.293 908.801 881.59 847.446 805.12 753.534 692.152 621.598 544.527 466.543 396.385 343.808 314.063 302.848 300.334 300.022 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1014.48 1014.48 1014.46 1014.44 1014.42 1014.38 1014.34 1014.28 1014.21 1014.12 1013.99 1013.83 1013.63 1013.36 1013 1012.55 1011.96 1011.19 1010.19 1008.89 1007.2 1005.01 1002.18 998.498 993.735 987.574 979.618 969.364 956.183 939.303 917.786 890.535 856.323 813.883 762.107 700.414 629.36 551.509 472.379 400.692 346.389 315.17 303.143 300.378 300.025 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1023.41 1023.41 1023.39 1023.37 1023.35 1023.31 1023.27 1023.21 1023.14 1023.05 1022.92 1022.76 1022.56 1022.29 1021.94 1021.48 1020.89 1020.12 1019.12 1017.82 1016.13 1013.94 1011.11 1007.43 1002.66 996.501 988.542 978.283 965.094 948.2 926.66 899.37 865.093 822.543 770.585 708.592 637.054 558.45 478.206 405.025 349.017 316.32 303.457 300.426 300.029 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1032.24 1032.23 1032.21 1032.19 1032.17 1032.14 1032.09 1032.04 1031.96 1031.87 1031.75 1031.59 1031.38 1031.11 1030.76 1030.3 1029.71 1028.94 1027.94 1026.64 1024.95 1022.77 1019.93 1016.25 1011.48 1005.32 997.358 987.094 973.897 956.99 935.427 908.1 873.759 831.104 778.97 716.688 644.683 565.348 484.024 409.382 351.692 317.511 303.791 300.478 300.033 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1040.95 1040.95 1040.93 1040.91 1040.89 1040.85 1040.81 1040.75 1040.68 1040.59 1040.46 1040.3 1040.1 1039.83 1039.47 1039.02 1038.43 1037.66 1036.66 1035.36 1033.67 1031.48 1028.64 1024.96 1020.2 1014.03 1006.07 995.8 982.596 965.676 944.092 916.728 882.326 839.569 787.265 724.704 652.248 572.205 489.829 413.761 354.41 318.742 304.143 300.535 300.038 300.001 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1049.57 1049.56 1049.55 1049.53 1049.5 1049.47 1049.42 1049.37 1049.3 1049.2 1049.08 1048.92 1048.71 1048.44 1048.09 1047.63 1047.04 1046.27 1045.27 1043.97 1042.29 1040.1 1037.26 1033.58 1028.81 1022.64 1014.68 1004.41 991.194 974.261 952.656 925.258 890.797 847.942 795.474 732.642 659.749 579.021 495.623 418.159 357.171 320.014 304.516 300.597 300.044 300.002 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1058.09 1058.08 1058.06 1058.04 1058.02 1057.99 1057.94 1057.89 1057.81 1057.72 1057.6 1057.44 1057.23 1056.96 1056.61 1056.15 1055.56 1054.79 1053.79 1052.49 1050.8 1048.62 1045.78 1042.1 1037.33 1031.16 1023.19 1012.91 999.694 982.75 961.125 933.693 899.175 856.224 803.598 740.505 667.189 585.796 501.403 422.575 359.972 321.326 304.908 300.664 300.05 300.002 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1066.51 1066.5 1066.49 1066.47 1066.44 1066.41 1066.37 1066.31 1066.24 1066.14 1066.02 1065.86 1065.65 1065.38 1065.03 1064.58 1063.98 1063.21 1062.21 1060.91 1059.23 1057.04 1054.2 1050.52 1045.75 1039.58 1031.61 1021.33 1008.1 991.145 969.501 942.036 907.463 864.42 811.641 748.295 674.569 592.53 507.169 427.006 362.81 322.676 305.32 300.735 300.056 300.002 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1074.84 1074.83 1074.82 1074.8 1074.77 1074.74 1074.7 1074.64 1074.57 1074.47 1074.35 1074.19 1073.98 1073.71 1073.36 1072.91 1072.31 1071.54 1070.54 1069.25 1067.56 1065.37 1062.53 1058.85 1054.08 1047.91 1039.93 1029.65 1016.42 999.449 977.786 950.29 915.664 872.532 819.604 756.013 681.889 599.223 512.919 431.452 365.686 324.064 305.753 300.812 300.064 300.003 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1083.08 1083.08 1083.06 1083.04 1083.02 1082.98 1082.94 1082.88 1082.81 1082.72 1082.59 1082.43 1082.23 1081.96 1081.61 1081.15 1080.56 1079.79 1078.79 1077.49 1075.8 1073.61 1070.77 1067.09 1062.32 1056.15 1048.17 1037.88 1024.64 1007.67 985.985 958.458 923.781 880.562 827.49 763.662 689.152 605.877 518.655 435.91 368.595 325.489 306.207 300.895 300.072 300.003 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1091.24 1091.23 1091.22 1091.2 1091.17 1091.14 1091.1 1091.04 1090.97 1090.87 1090.75 1090.59 1090.38 1090.11 1089.76 1089.31 1088.71 1087.94 1086.94 1085.64 1083.96 1081.77 1078.93 1075.25 1070.47 1064.3 1056.32 1046.03 1032.79 1015.8 994.099 966.542 931.815 888.513 835.301 771.243 696.359 612.491 524.374 440.379 371.538 326.951 306.68 300.983 300.081 300.004 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1099.31 1099.31 1099.29 1099.27 1099.25 1099.21 1099.17 1099.12 1099.04 1098.95 1098.83 1098.67 1098.46 1098.19 1097.84 1097.38 1096.79 1096.02 1095.02 1093.72 1092.03 1089.84 1087 1083.32 1078.55 1072.37 1064.39 1054.1 1040.84 1023.85 1002.13 974.545 939.77 896.387 843.04 778.758 703.51 619.066 530.076 444.857 374.512 328.448 307.175 301.077 300.09 300.004 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1107.31 1107.3 1107.29 1107.27 1107.24 1107.21 1107.16 1107.11 1107.04 1106.94 1106.82 1106.66 1106.45 1106.18 1105.83 1105.37 1104.78 1104.01 1103.01 1101.71 1100.02 1097.83 1094.99 1091.31 1086.54 1080.36 1072.38 1062.08 1048.82 1031.82 1010.08 982.47 947.648 904.186 850.708 786.209 710.607 625.602 535.761 449.344 377.516 329.98 307.69 301.178 300.101 300.005 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1115.22 1115.22 1115.2 1115.18 1115.16 1115.12 1115.08 1115.02 1114.95 1114.86 1114.73 1114.57 1114.37 1114.1 1113.74 1113.29 1112.7 1111.93 1110.93 1109.63 1107.94 1105.75 1102.91 1099.22 1094.45 1088.27 1080.29 1069.99 1056.72 1039.71 1017.96 990.318 955.45 911.912 858.306 793.596 717.651 632.101 541.429 453.838 380.548 331.546 308.227 301.284 300.112 300.005 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1123.06 1123.05 1123.04 1123.02 1122.99 1122.96 1122.92 1122.86 1122.79 1122.69 1122.57 1122.41 1122.2 1121.93 1121.58 1121.13 1120.53 1119.76 1118.76 1117.46 1115.78 1113.59 1110.75 1107.06 1102.29 1096.11 1088.12 1077.82 1064.55 1047.52 1025.76 998.092 963.18 919.568 865.838 800.923 724.644 638.561 547.079 458.338 383.608 333.145 308.784 301.397 300.124 300.006 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1130.83 1130.82 1130.8 1130.78 1130.76 1130.73 1130.68 1130.63 1130.55 1130.46 1130.34 1130.18 1129.97 1129.7 1129.35 1128.89 1128.3 1127.53 1126.53 1125.23 1123.54 1121.35 1118.51 1114.83 1110.05 1103.87 1095.88 1085.57 1072.3 1055.27 1033.49 1005.79 970.839 927.154 873.304 808.19 731.585 644.984 552.71 462.843 386.693 334.776 309.362 301.517 300.138 300.007 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1138.52 1138.51 1138.5 1138.48 1138.45 1138.42 1138.38 1138.32 1138.25 1138.15 1138.03 1137.87 1137.66 1137.39 1137.04 1136.58 1135.99 1135.22 1134.22 1132.92 1131.23 1129.04 1126.2 1122.52 1117.74 1111.56 1103.57 1093.26 1079.98 1062.94 1041.14 1013.43 978.429 934.674 880.707 815.398 738.476 651.37 558.323 467.351 389.802 336.439 309.961 301.644 300.152 300.008 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1146.14 1146.13 1146.12 1146.1 1146.07 1146.04 1146 1145.94 1145.87 1145.78 1145.65 1145.49 1145.28 1145.01 1144.66 1144.21 1143.61 1142.84 1141.84 1140.54 1138.86 1136.67 1133.83 1130.14 1125.36 1119.18 1111.19 1100.88 1087.59 1070.54 1048.73 1020.99 985.952 942.129 888.047 822.55 745.319 657.72 563.917 471.863 392.935 338.133 310.581 301.777 300.168 300.009 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1153.7 1153.69 1153.67 1153.66 1153.63 1153.6 1153.55 1153.5 1153.42 1153.33 1153.21 1153.05 1152.84 1152.57 1152.22 1151.76 1151.17 1150.4 1149.4 1148.1 1146.41 1144.22 1141.38 1137.69 1132.92 1126.73 1118.74 1108.42 1095.14 1078.07 1056.25 1028.49 993.41 949.52 895.327 829.645 752.114 664.034 569.492 476.377 396.09 339.858 311.221 301.918 300.184 300.01 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1161.18 1161.18 1161.16 1161.14 1161.12 1161.08 1161.04 1160.99 1160.91 1160.82 1160.7 1160.54 1160.33 1160.06 1159.71 1159.25 1158.66 1157.89 1156.89 1155.59 1153.9 1151.71 1148.87 1145.18 1140.4 1134.22 1126.23 1115.9 1102.61 1085.54 1063.71 1035.92 1000.8 956.849 902.548 836.687 758.862 670.313 575.049 480.893 399.265 341.611 311.883 302.066 300.202 300.011 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1168.61 1168.6 1168.59 1168.57 1168.54 1168.51 1168.47 1168.41 1168.34 1168.24 1168.12 1167.96 1167.75 1167.48 1167.13 1166.67 1166.08 1165.31 1164.31 1163.01 1161.32 1159.13 1156.29 1152.6 1147.83 1141.64 1133.65 1123.32 1110.02 1092.95 1071.1 1043.29 1008.13 964.117 909.711 843.675 765.564 676.556 580.586 485.409 402.461 343.393 312.565 302.221 300.222 300.012 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1175.97 1175.96 1175.95 1175.93 1175.9 1175.87 1175.83 1175.77 1175.7 1175.6 1175.48 1175.32 1175.11 1174.84 1174.49 1174.04 1173.44 1172.67 1171.67 1170.37 1168.69 1166.49 1163.65 1159.96 1155.19 1149 1141 1130.68 1117.37 1100.29 1078.43 1050.6 1015.41 971.327 916.818 850.611 772.22 682.765 586.104 489.926 405.675 345.203 313.268 302.384 300.242 300.013 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
1183.27 1183.26 1183.25 1183.23 1183.2 1183.17 1183.13 1183.07 1183 1182.9 1182.78 1182.62 1182.41 1182.14 1181.79 1181.34 1180.74 1179.97 1178.97 1177.67 1175.98 1173.79 1170.95 1167.26 1162.49 1156.3 1148.3 1137.97 1124.66 1107.57 1085.7 1057.84 1022.62 978.479 923.869 857.496 778.833 688.94 591.602 494.441 408.908 347.04 313.991 302.555 300.264 300.015 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300
