t [s]               T [K]               y_o                 y_co                y_co2               y_c                 y_c2                y_c3                y_o2                y_n2                y_n                 y_no                
2.835               1714.45             0.0512881           0.0108416           7.93758e-07         2.87403e-13         1.46601e-14         3.01956e-13         0.156867            0.735315            0.00254909          0.0431385           
2.84                1715.36             0.0513              0.0107995           7.81578e-07         2.95081e-13         1.51112e-14         3.10731e-13         0.156872            0.735338            0.00254917          0.0431399           
2.845               1716.27             0.0513118           0.0107579           7.69599e-07         3.0295e-13          1.55753e-14         3.19743e-13         0.156877            0.735362            0.00254925          0.0431412           
2.85                1717.18             0.0513234           0.0107169           7.57817e-07         3.11011e-13         1.60526e-14         3.28998e-13         0.156882            0.735385            0.00254933          0.0431426           
2.855               1718.09             0.0513349           0.0106762           7.46229e-07         3.19271e-13         1.65436e-14         3.38501e-13         0.156887            0.735408            0.00254941          0.0431439           
2.86                1719                0.0513462           0.0106361           7.34832e-07         3.27733e-13         1.70485e-14         3.48258e-13         0.156892            0.73543             0.00254949          0.0431452           
2.865               1719.9              0.0513575           0.0105964           7.23622e-07         3.36401e-13         1.75678e-14         3.58277e-13         0.156897            0.735453            0.00254957          0.0431466           
2.87                1720.81             0.0513686           0.0105572           7.12596e-07         3.45281e-13         1.81019e-14         3.68563e-13         0.156901            0.735475            0.00254965          0.0431479           
2.875               1721.71             0.0513796           0.0105184           7.01751e-07         3.54377e-13         1.86511e-14         3.79124e-13         0.156906            0.735497            0.00254972          0.0431491           
2.88                1722.62             0.0513904           0.0104801           6.91085e-07         3.63694e-13         1.92158e-14         3.89965e-13         0.156911            0.735518            0.0025498           0.0431504           
2.885               1723.52             0.0514012           0.0104422           6.80593e-07         3.73236e-13         1.97965e-14         4.01093e-13         0.156915            0.735539            0.00254987          0.0431516           
2.89                1724.42             0.0514118           0.0104047           6.70273e-07         3.8301e-13          2.03935e-14         4.12516e-13         0.15692             0.73556             0.00254994          0.0431529           
2.895               1725.32             0.0514223           0.0103677           6.60123e-07         3.93019e-13         2.10073e-14         4.24241e-13         0.156924            0.735581            0.00255001          0.0431541           
2.9                 1726.23             0.0514327           0.0103311           6.50138e-07         4.03269e-13         2.16383e-14         4.36275e-13         0.156928            0.735602            0.00255009          0.0431553           
2.905               1727.13             0.051443            0.010295            6.40317e-07         4.13766e-13         2.22869e-14         4.48626e-13         0.156933            0.735622            0.00255016          0.0431565           
2.91                1728.03             0.0514532           0.0102592           6.30657e-07         4.24514e-13         2.29536e-14         4.61301e-13         0.156937            0.735642            0.00255023          0.0431577           
2.915               1728.92             0.0514633           0.0102239           6.21155e-07         4.3552e-13          2.3639e-14          4.74308e-13         0.156941            0.735662            0.00255029          0.0431588           
2.92                1729.82             0.0514732           0.0101889           6.11807e-07         4.46788e-13         2.43434e-14         4.87656e-13         0.156945            0.735682            0.00255036          0.04316             
2.925               1730.72             0.0514831           0.0101544           6.02612e-07         4.58325e-13         2.50673e-14         5.01351e-13         0.15695             0.735701            0.00255043          0.0431611           
2.93                1731.61             0.0514929           0.0101202           5.93568e-07         4.70137e-13         2.58113e-14         5.15403e-13         0.156954            0.73572             0.0025505           0.0431622           
2.935               1732.51             0.0515025           0.0100865           5.8467e-07          4.82229e-13         2.65758e-14         5.29821e-13         0.156958            0.735739            0.00255056          0.0431633           
2.94                1733.4              0.051512            0.0100531           5.75917e-07         4.94607e-13         2.73615e-14         5.44612e-13         0.156962            0.735758            0.00255063          0.0431644           
2.945               1734.3              0.0515215           0.0100201           5.67307e-07         5.07278e-13         2.81687e-14         5.59786e-13         0.156966            0.735776            0.00255069          0.0431655           
2.95                1735.19             0.0515308           0.00998752          5.58837e-07         5.20248e-13         2.89982e-14         5.75352e-13         0.156969            0.735794            0.00255075          0.0431666           
2.955               1736.08             0.0515401           0.00995529          5.50504e-07         5.33524e-13         2.98503e-14         5.91319e-13         0.156973            0.735812            0.00255082          0.0431677           
2.96                1736.97             0.0515493           0.00992342          5.42306e-07         5.47111e-13         3.07258e-14         6.07697e-13         0.156977            0.73583             0.00255088          0.0431687           
2.965               1737.86             0.0515583           0.00989191          5.34242e-07         5.61017e-13         3.16252e-14         6.24495e-13         0.156981            0.735848            0.00255094          0.0431697           
2.97                1738.75             0.0515673           0.00986076          5.26308e-07         5.75248e-13         3.25491e-14         6.41724e-13         0.156985            0.735865            0.002551            0.0431708           
2.975               1739.64             0.0515762           0.00982997          5.18502e-07         5.89811e-13         3.34981e-14         6.59393e-13         0.156988            0.735882            0.00255106          0.0431718           
2.98                1740.53             0.0515849           0.00979952          5.10823e-07         6.04714e-13         3.44729e-14         6.77513e-13         0.156992            0.735899            0.00255112          0.0431728           
2.985               1741.42             0.0515936           0.00976943          5.03268e-07         6.19964e-13         3.5474e-14          6.96095e-13         0.156995            0.735916            0.00255118          0.0431737           
2.99                1742.3              0.0516022           0.00973967          4.95834e-07         6.35568e-13         3.65022e-14         7.15148e-13         0.156999            0.735933            0.00255123          0.0431747           
2.995               1743.19             0.0516108           0.00971025          4.88521e-07         6.51533e-13         3.75582e-14         7.34685e-13         0.157002            0.735949            0.00255129          0.0431757           
3                   1744.07             0.0516192           0.00968116          4.81325e-07         6.67867e-13         3.86426e-14         7.54716e-13         0.157006            0.735965            0.00255135          0.0431766           
3.005               1744.96             0.0516275           0.0096524           4.74246e-07         6.84578e-13         3.97561e-14         7.75254e-13         0.157009            0.735981            0.0025514           0.0431776           
3.01                1745.84             0.0516358           0.00962396          4.6728e-07          7.01673e-13         4.08994e-14         7.96308e-13         0.157013            0.735997            0.00255146          0.0431785           
3.015               1746.72             0.051644            0.00959585          4.60426e-07         7.19162e-13         4.20734e-14         8.17893e-13         0.157016            0.736013            0.00255151          0.0431794           
3.02                1747.6              0.0516521           0.00956805          4.53682e-07         7.37051e-13         4.32787e-14         8.40019e-13         0.157019            0.736028            0.00255156          0.0431803           
3.025               1748.48             0.0516601           0.00954056          4.47046e-07         7.5535e-13          4.45161e-14         8.627e-13           0.157023            0.736043            0.00255162          0.0431812           
3.03                1749.36             0.051668            0.00951338          4.40517e-07         7.74067e-13         4.57864e-14         8.85948e-13         0.157026            0.736059            0.00255167          0.0431821           
3.035               1750.24             0.0516759           0.0094865           4.34092e-07         7.9321e-13          4.70905e-14         9.09776e-13         0.157029            0.736073            0.00255172          0.043183            
3.04                1751.12             0.0516837           0.00945993          4.2777e-07          8.12789e-13         4.84291e-14         9.34197e-13         0.157032            0.736088            0.00255177          0.0431838           
3.045               1752                0.0516914           0.00943365          4.21548e-07         8.32813e-13         4.9803e-14          9.59226e-13         0.157035            0.736103            0.00255182          0.0431847           
3.05                1752.87             0.051699            0.00940767          4.15426e-07         8.5329e-13          5.12132e-14         9.84875e-13         0.157038            0.736117            0.00255187          0.0431855           
3.055               1753.75             0.0517066           0.00938197          4.09402e-07         8.7423e-13          5.26606e-14         1.01116e-12         0.157041            0.736131            0.00255192          0.0431864           
3.06                1754.63             0.0517141           0.00935657          4.03474e-07         8.95642e-13         5.4146e-14          1.03809e-12         0.157044            0.736145            0.00255197          0.0431872           
3.065               1755.5              0.0517215           0.00933144          3.97639e-07         9.17537e-13         5.56703e-14         1.06569e-12         0.157047            0.736159            0.00255202          0.043188            
3.07                1756.37             0.0517288           0.00930659          3.91898e-07         9.39924e-13         5.72346e-14         1.09397e-12         0.15705             0.736173            0.00255207          0.0431888           
3.075               1757.25             0.0517361           0.00928202          3.86248e-07         9.62813e-13         5.88397e-14         1.12294e-12         0.157053            0.736187            0.00255211          0.0431896           
3.08                1758.12             0.0517433           0.00925772          3.80687e-07         9.86214e-13         6.04866e-14         1.15262e-12         0.157056            0.7362              0.00255216          0.0431904           
3.085               1758.99             0.0517504           0.00923369          3.75214e-07         1.01014e-12         6.21764e-14         1.18303e-12         0.157059            0.736213            0.00255221          0.0431912           
3.09                1759.86             0.0517575           0.00920992          3.69828e-07         1.0346e-12          6.39101e-14         1.21418e-12         0.157062            0.736226            0.00255225          0.0431919           
3.095               1760.73             0.0517645           0.00918641          3.64527e-07         1.0596e-12          6.56887e-14         1.24608e-12         0.157064            0.736239            0.0025523           0.0431927           
3.1                 1761.6              0.0517715           0.00916316          3.5931e-07          1.08516e-12         6.75133e-14         1.27877e-12         0.157067            0.736252            0.00255234          0.0431935           
3.105               1762.47             0.0517783           0.00914017          3.54175e-07         1.11128e-12         6.9385e-14          1.31225e-12         0.15707             0.736265            0.00255238          0.0431942           
3.11                1763.33             0.0517851           0.00911743          3.49121e-07         1.13798e-12         7.13049e-14         1.34653e-12         0.157072            0.736277            0.00255243          0.0431949           
3.115               1764.2              0.0517919           0.00909494          3.44146e-07         1.16527e-12         7.32742e-14         1.38165e-12         0.157075            0.73629             0.00255247          0.0431957           
3.12                1765.07             0.0517986           0.00907269          3.39249e-07         1.19316e-12         7.5294e-14          1.41762e-12         0.157078            0.736302            0.00255251          0.0431964           
3.125               1765.93             0.0518052           0.00905069          3.3443e-07          1.22167e-12         7.73655e-14         1.45445e-12         0.15708             0.736314            0.00255255          0.0431971           
3.13                1766.8              0.0518118           0.00902892          3.29686e-07         1.2508e-12          7.949e-14           1.49216e-12         0.157083            0.736326            0.0025526           0.0431978           
3.135               1767.66             0.0518183           0.00900739          3.25016e-07         1.28057e-12         8.16687e-14         1.53078e-12         0.157085            0.736338            0.00255264          0.0431985           
3.14                1768.52             0.0518247           0.0089861           3.20419e-07         1.31099e-12         8.39029e-14         1.57033e-12         0.157088            0.736349            0.00255268          0.0431992           
3.145               1769.38             0.0518311           0.00896503          3.15894e-07         1.34207e-12         8.61938e-14         1.61081e-12         0.15709             0.736361            0.00255272          0.0431998           
3.15                1770.24             0.0518375           0.00894419          3.1144e-07          1.37383e-12         8.85428e-14         1.65227e-12         0.157093            0.736372            0.00255276          0.0432005           
3.155               1771.1              0.0518437           0.00892358          3.07055e-07         1.40629e-12         9.09513e-14         1.69471e-12         0.157095            0.736383            0.0025528           0.0432012           
3.16                1771.96             0.05185             0.00890319          3.02739e-07         1.43944e-12         9.34207e-14         1.73816e-12         0.157097            0.736394            0.00255283          0.0432018           
3.165               1772.82             0.0518561           0.00888302          2.98489e-07         1.47331e-12         9.59523e-14         1.78264e-12         0.1571              0.736405            0.00255287          0.0432025           
3.17                1773.68             0.0518623           0.00886306          2.94306e-07         1.50792e-12         9.85475e-14         1.82817e-12         0.157102            0.736416            0.00255291          0.0432031           
3.175               1774.54             0.0518683           0.00884332          2.90187e-07         1.54327e-12         1.01208e-13         1.87477e-12         0.157104            0.736427            0.00255295          0.0432037           
3.18                1775.4              0.0518743           0.00882379          2.86132e-07         1.57938e-12         1.03935e-13         1.92247e-12         0.157107            0.736438            0.00255298          0.0432043           
3.185               1776.25             0.0518803           0.00880446          2.8214e-07          1.61626e-12         1.06731e-13         1.9713e-12          0.157109            0.736448            0.00255302          0.043205            
3.19                1777.11             0.0518862           0.00878535          2.7821e-07          1.65394e-12         1.09596e-13         2.02127e-12         0.157111            0.736458            0.00255306          0.0432056           
3.195               1777.96             0.0518921           0.00876643          2.7434e-07          1.69243e-12         1.12532e-13         2.07241e-12         0.157113            0.736469            0.00255309          0.0432062           
3.2                 1778.81             0.0518979           0.00874772          2.7053e-07          1.73173e-12         1.15542e-13         2.12475e-12         0.157115            0.736479            0.00255313          0.0432068           
3.205               1779.67             0.0519036           0.0087292           2.66779e-07         1.77187e-12         1.18626e-13         2.17831e-12         0.157118            0.736489            0.00255316          0.0432073           
3.21                1780.52             0.0519093           0.00871088          2.63085e-07         1.81287e-12         1.21787e-13         2.23311e-12         0.15712             0.736499            0.0025532           0.0432079           
3.215               1781.37             0.051915            0.00869275          2.59449e-07         1.85474e-12         1.25026e-13         2.28919e-12         0.157122            0.736508            0.00255323          0.0432085           
3.22                1782.22             0.0519206           0.00867481          2.55867e-07         1.89749e-12         1.28345e-13         2.34657e-12         0.157124            0.736518            0.00255326          0.0432091           
3.225               1783.07             0.0519262           0.00865706          2.52341e-07         1.94115e-12         1.31745e-13         2.40528e-12         0.157126            0.736528            0.0025533           0.0432096           
3.23                1783.92             0.0519317           0.0086395           2.48869e-07         1.98573e-12         1.35229e-13         2.46535e-12         0.157128            0.736537            0.00255333          0.0432102           
3.235               1784.77             0.0519372           0.00862212          2.4545e-07          2.03125e-12         1.38799e-13         2.5268e-12          0.15713             0.736546            0.00255336          0.0432107           
3.24                1785.62             0.0519427           0.00860492          2.42083e-07         2.07772e-12         1.42456e-13         2.58967e-12         0.157132            0.736556            0.00255339          0.0432113           
3.245               1786.46             0.051948            0.0085879           2.38767e-07         2.12517e-12         1.46203e-13         2.65398e-12         0.157134            0.736565            0.00255342          0.0432118           
3.25                1787.31             0.0519534           0.00857106          2.35502e-07         2.17362e-12         1.50041e-13         2.71977e-12         0.157136            0.736574            0.00255346          0.0432123           
3.255               1788.15             0.0519587           0.00855439          2.32286e-07         2.22307e-12         1.53972e-13         2.78706e-12         0.157138            0.736583            0.00255349          0.0432129           
3.26                1789                0.051964            0.00853789          2.29119e-07         2.27356e-12         1.57999e-13         2.85589e-12         0.15714             0.736591            0.00255352          0.0432134           
3.265               1789.84             0.0519692           0.00852157          2.26001e-07         2.3251e-12          1.62123e-13         2.92629e-12         0.157141            0.7366              0.00255355          0.0432139           
3.27                1790.69             0.0519744           0.00850541          2.22929e-07         2.37771e-12         1.66348e-13         2.99829e-12         0.157143            0.736609            0.00255358          0.0432144           
3.275               1791.53             0.0519795           0.00848942          2.19904e-07         2.43142e-12         1.70674e-13         3.07192e-12         0.157145            0.736617            0.00255361          0.0432149           
3.28                1792.37             0.0519846           0.00847359          2.16925e-07         2.48623e-12         1.75105e-13         3.14723e-12         0.157147            0.736626            0.00255364          0.0432154           
3.285               1793.21             0.0519897           0.00845792          2.13991e-07         2.54218e-12         1.79643e-13         3.22424e-12         0.157149            0.736634            0.00255366          0.0432159           
3.29                1794.05             0.0519947           0.00844241          2.111e-07           2.59928e-12         1.84289e-13         3.30298e-12         0.15715             0.736642            0.00255369          0.0432163           
3.295               1794.89             0.0519997           0.00842706          2.08254e-07         2.65756e-12         1.89047e-13         3.38351e-12         0.157152            0.73665             0.00255372          0.0432168           
3.3                 1795.73             0.0520047           0.00841187          2.0545e-07          2.71703e-12         1.93919e-13         3.46584e-12         0.157154            0.736658            0.00255375          0.0432173           
3.305               1796.57             0.0520096           0.00839683          2.02688e-07         2.77772e-12         1.98907e-13         3.55002e-12         0.157155            0.736666            0.00255378          0.0432178           
3.31                1797.41             0.0520144           0.00838194          1.99968e-07         2.83966e-12         2.04014e-13         3.63609e-12         0.157157            0.736674            0.0025538           0.0432182           
3.315               1798.24             0.0520193           0.00836721          1.97288e-07         2.90286e-12         2.09243e-13         3.72409e-12         0.157159            0.736682            0.00255383          0.0432187           
3.32                1799.08             0.0520241           0.00835262          1.94648e-07         2.96735e-12         2.14596e-13         3.81405e-12         0.15716             0.73669             0.00255386          0.0432191           
3.325               1799.91             0.0520289           0.00833817          1.92048e-07         3.03315e-12         2.20076e-13         3.90601e-12         0.157162            0.736697            0.00255388          0.0432196           
3.33                1800.75             0.0520336           0.00832388          1.89487e-07         3.10029e-12         2.25685e-13         4.00002e-12         0.157164            0.736705            0.00255391          0.04322             
3.335               1801.58             0.0520383           0.00830972          1.86963e-07         3.16878e-12         2.31427e-13         4.09612e-12         0.157165            0.736712            0.00255394          0.0432204           
3.34                1802.41             0.052043            0.00829571          1.84478e-07         3.23867e-12         2.37305e-13         4.19435e-12         0.157167            0.736719            0.00255396          0.0432209           
3.345               1803.25             0.0520476           0.00828183          1.82029e-07         3.30996e-12         2.4332e-13          4.29475e-12         0.157168            0.736727            0.00255399          0.0432213           
3.35                1804.08             0.0520522           0.00826809          1.79616e-07         3.3827e-12          2.49477e-13         4.39736e-12         0.15717             0.736734            0.00255401          0.0432217           
3.355               1804.91             0.0520567           0.00825449          1.77239e-07         3.45689e-12         2.55778e-13         4.50224e-12         0.157171            0.736741            0.00255404          0.0432221           
3.36                1805.74             0.0520613           0.00824103          1.74897e-07         3.53258e-12         2.62227e-13         4.60942e-12         0.157173            0.736748            0.00255406          0.0432225           
3.365               1806.57             0.0520658           0.00822769          1.7259e-07          3.60978e-12         2.68826e-13         4.71896e-12         0.157174            0.736755            0.00255408          0.043223            
3.37                1807.4              0.0520703           0.00821449          1.70317e-07         3.68853e-12         2.7558e-13          4.83089e-12         0.157176            0.736762            0.00255411          0.0432234           
3.375               1808.22             0.0520747           0.00820141          1.68078e-07         3.76885e-12         2.8249e-13          4.94527e-12         0.157177            0.736769            0.00255413          0.0432238           
3.38                1809.05             0.0520791           0.00818847          1.65871e-07         3.85077e-12         2.8956e-13          5.06215e-12         0.157179            0.736775            0.00255415          0.0432241           
3.385               1809.88             0.0520835           0.00817565          1.63697e-07         3.93433e-12         2.96795e-13         5.18158e-12         0.15718             0.736782            0.00255418          0.0432245           
3.39                1810.7              0.0520878           0.00816295          1.61554e-07         4.01953e-12         3.04197e-13         5.3036e-12          0.157182            0.736788            0.0025542           0.0432249           
3.395               1811.53             0.0520922           0.00815038          1.59443e-07         4.10643e-12         3.1177e-13          5.42827e-12         0.157183            0.736795            0.00255422          0.0432253           
3.4                 1812.35             0.0520964           0.00813793          1.57363e-07         4.19505e-12         3.19517e-13         5.55564e-12         0.157184            0.736801            0.00255424          0.0432257           
3.405               1813.18             0.0521007           0.0081256           1.55313e-07         4.28542e-12         3.27443e-13         5.68577e-12         0.157186            0.736808            0.00255427          0.043226            
3.41                1814                0.0521049           0.00811339          1.53294e-07         4.37757e-12         3.35551e-13         5.8187e-12          0.157187            0.736814            0.00255429          0.0432264           
3.415               1814.82             0.0521091           0.00810129          1.51303e-07         4.47153e-12         3.43844e-13         5.9545e-12          0.157188            0.73682             0.00255431          0.0432268           
3.42                1815.64             0.0521133           0.00808932          1.49342e-07         4.56733e-12         3.52327e-13         6.09322e-12         0.15719             0.736826            0.00255433          0.0432271           
3.425               1816.46             0.0521175           0.00807745          1.47409e-07         4.66501e-12         3.61004e-13         6.23491e-12         0.157191            0.736832            0.00255435          0.0432275           
3.43                1817.28             0.0521216           0.0080657           1.45504e-07         4.76461e-12         3.69879e-13         6.37964e-12         0.157192            0.736838            0.00255437          0.0432278           
3.435               1818.1              0.0521257           0.00805406          1.43627e-07         4.86615e-12         3.78956e-13         6.52746e-12         0.157193            0.736844            0.00255439          0.0432282           
3.44                1818.92             0.0521298           0.00804253          1.41777e-07         4.96966e-12         3.88238e-13         6.67844e-12         0.157195            0.73685             0.00255441          0.0432285           
3.445               1819.74             0.0521338           0.00803111          1.39953e-07         5.07519e-12         3.97731e-13         6.83264e-12         0.157196            0.736856            0.00255443          0.0432289           
3.45                1820.56             0.0521378           0.0080198           1.38156e-07         5.18277e-12         4.07439e-13         6.99011e-12         0.157197            0.736861            0.00255445          0.0432292           
3.455               1821.37             0.0521418           0.00800859          1.36385e-07         5.29243e-12         4.17366e-13         7.15092e-12         0.157198            0.736867            0.00255447          0.0432295           
3.46                1822.19             0.0521458           0.00799749          1.34639e-07         5.40422e-12         4.27517e-13         7.31515e-12         0.1572              0.736873            0.00255449          0.0432299           
3.465               1823                0.0521497           0.0079865           1.32918e-07         5.51816e-12         4.37897e-13         7.48284e-12         0.157201            0.736878            0.00255451          0.0432302           
3.47                1823.82             0.0521537           0.0079756           1.31222e-07         5.6343e-12          4.48509e-13         7.65408e-12         0.157202            0.736884            0.00255453          0.0432305           
3.475               1824.63             0.0521575           0.00796481          1.29551e-07         5.75267e-12         4.59359e-13         7.82892e-12         0.157203            0.736889            0.00255455          0.0432308           
3.48                1825.45             0.0521614           0.00795412          1.27903e-07         5.87331e-12         4.70452e-13         8.00743e-12         0.157204            0.736894            0.00255457          0.0432311           
3.485               1826.26             0.0521653           0.00794352          1.26279e-07         5.99627e-12         4.81793e-13         8.1897e-12          0.157205            0.7369              0.00255459          0.0432315           
3.49                1827.07             0.0521691           0.00793303          1.24678e-07         6.12158e-12         4.93387e-13         8.37578e-12         0.157206            0.736905            0.0025546           0.0432318           
3.495               1827.88             0.0521729           0.00792263          1.231e-07           6.24928e-12         5.05238e-13         8.56576e-12         0.157208            0.73691             0.00255462          0.0432321           
3.5                 1828.69             0.0521767           0.00791233          1.21544e-07         6.37941e-12         5.17353e-13         8.75969e-12         0.157209            0.736915            0.00255464          0.0432324           
3.505               1829.5              0.0521804           0.00790212          1.2001e-07          6.51202e-12         5.29736e-13         8.95767e-12         0.15721             0.73692             0.00255466          0.0432327           
3.51                1830.31             0.0521842           0.007892            1.18498e-07         6.64715e-12         5.42394e-13         9.15977e-12         0.157211            0.736925            0.00255467          0.043233            
3.515               1831.12             0.0521879           0.00788198          1.17008e-07         6.78484e-12         5.55331e-13         9.36606e-12         0.157212            0.73693             0.00255469          0.0432332           
3.52                1831.93             0.0521916           0.00787204          1.15538e-07         6.92514e-12         5.68553e-13         9.57663e-12         0.157213            0.736935            0.00255471          0.0432335           
3.525               1832.73             0.0521952           0.0078622           1.1409e-07          7.06808e-12         5.82066e-13         9.79155e-12         0.157214            0.73694             0.00255473          0.0432338           
3.53                1833.54             0.0521989           0.00785245          1.12661e-07         7.21372e-12         5.95876e-13         1.00109e-11         0.157215            0.736945            0.00255474          0.0432341           
3.535               1834.34             0.0522025           0.00784278          1.11253e-07         7.36209e-12         6.09989e-13         1.02348e-11         0.157216            0.73695             0.00255476          0.0432344           
3.54                1835.15             0.0522061           0.0078332           1.09865e-07         7.51326e-12         6.24411e-13         1.04633e-11         0.157217            0.736954            0.00255477          0.0432346           
3.545               1835.95             0.0522097           0.00782371          1.08496e-07         7.66725e-12         6.39147e-13         1.06964e-11         0.157218            0.736959            0.00255479          0.0432349           
3.55                1836.76             0.0522133           0.0078143           1.07147e-07         7.82413e-12         6.54206e-13         1.09344e-11         0.157219            0.736963            0.00255481          0.0432352           
3.555               1837.56             0.0522168           0.00780497          1.05816e-07         7.98394e-12         6.69592e-13         1.11772e-11         0.15722             0.736968            0.00255482          0.0432355           
3.56                1838.36             0.0522204           0.00779573          1.04504e-07         8.14672e-12         6.85312e-13         1.1425e-11          0.157221            0.736972            0.00255484          0.0432357           
3.565               1839.16             0.0522239           0.00778657          1.0321e-07          8.31254e-12         7.01373e-13         1.16778e-11         0.157222            0.736977            0.00255485          0.043236            
3.57                1839.96             0.0522274           0.00777749          1.01935e-07         8.48144e-12         7.17782e-13         1.19358e-11         0.157223            0.736981            0.00255487          0.0432362           
3.575               1840.76             0.0522308           0.00776849          1.00677e-07         8.65346e-12         7.34546e-13         1.2199e-11          0.157224            0.736986            0.00255488          0.0432365           
3.58                1841.56             0.0522343           0.00775957          9.94364e-08         8.82867e-12         7.51671e-13         1.24676e-11         0.157225            0.73699             0.0025549           0.0432367           
3.585               1842.36             0.0522377           0.00775073          9.82132e-08         9.00712e-12         7.69165e-13         1.27415e-11         0.157225            0.736994            0.00255491          0.043237            
3.59                1843.16             0.0522412           0.00774196          9.7007e-08          9.18886e-12         7.87035e-13         1.3021e-11          0.157226            0.736998            0.00255493          0.0432372           
3.595               1843.96             0.0522446           0.00773327          9.58175e-08         9.37394e-12         8.05288e-13         1.33062e-11         0.157227            0.737002            0.00255494          0.0432375           
3.6                 1844.75             0.0522479           0.00772466          9.46444e-08         9.56242e-12         8.23932e-13         1.35971e-11         0.157228            0.737007            0.00255496          0.0432377           
3.605               1845.55             0.0522513           0.00771612          9.34876e-08         9.75436e-12         8.42975e-13         1.38938e-11         0.157229            0.737011            0.00255497          0.043238            
3.61                1846.34             0.0522546           0.00770765          9.23467e-08         9.94981e-12         8.62424e-13         1.41965e-11         0.15723             0.737015            0.00255498          0.0432382           
3.615               1847.14             0.052258            0.00769926          9.12215e-08         1.01488e-11         8.82288e-13         1.45052e-11         0.157231            0.737019            0.002555            0.0432384           
3.62                1847.93             0.0522613           0.00769094          9.01118e-08         1.03515e-11         9.02573e-13         1.48201e-11         0.157231            0.737023            0.00255501          0.0432387           
3.625               1848.72             0.0522646           0.00768269          8.90173e-08         1.05578e-11         9.23289e-13         1.51413e-11         0.157232            0.737026            0.00255502          0.0432389           
3.63                1849.52             0.0522679           0.00767451          8.79379e-08         1.07679e-11         9.44444e-13         1.54689e-11         0.157233            0.73703             0.00255504          0.0432391           
3.635               1850.31             0.0522711           0.0076664           8.68732e-08         1.09818e-11         9.66047e-13         1.5803e-11          0.157234            0.737034            0.00255505          0.0432393           
3.64                1851.1              0.0522744           0.00765836          8.58231e-08         1.11996e-11         9.88105e-13         1.61437e-11         0.157235            0.737038            0.00255506          0.0432396           
3.645               1851.89             0.0522776           0.00765039          8.47873e-08         1.14213e-11         1.01063e-12         1.64912e-11         0.157236            0.737042            0.00255508          0.0432398           
3.65                1852.68             0.0522808           0.00764248          8.37657e-08         1.1647e-11          1.03363e-12         1.68455e-11         0.157236            0.737045            0.00255509          0.04324             
3.655               1853.47             0.052284            0.00763464          8.27579e-08         1.18768e-11         1.05711e-12         1.72068e-11         0.157237            0.737049            0.0025551           0.0432402           
3.66                1854.26             0.0522872           0.00762687          8.17639e-08         1.21107e-11         1.08108e-12         1.75752e-11         0.157238            0.737052            0.00255512          0.0432404           
3.665               1855.05             0.0522904           0.00761916          8.07833e-08         1.23488e-11         1.10555e-12         1.79509e-11         0.157239            0.737056            0.00255513          0.0432406           
3.67                1855.83             0.0522935           0.00761151          7.98161e-08         1.25912e-11         1.13053e-12         1.8334e-11          0.157239            0.73706             0.00255514          0.0432408           
3.675               1856.62             0.0522967           0.00760393          7.88619e-08         1.28379e-11         1.15604e-12         1.87245e-11         0.15724             0.737063            0.00255515          0.043241            
3.68                1857.41             0.0522998           0.00759641          7.79207e-08         1.3089e-11          1.18208e-12         1.91227e-11         0.157241            0.737066            0.00255516          0.0432412           
3.685               1858.19             0.0523029           0.00758896          7.69921e-08         1.33446e-11         1.20865e-12         1.95287e-11         0.157242            0.73707             0.00255518          0.0432414           
3.69                1858.98             0.052306            0.00758156          7.60761e-08         1.36047e-11         1.23578e-12         1.99425e-11         0.157242            0.737073            0.00255519          0.0432416           
3.695               1859.76             0.0523091           0.00757423          7.51724e-08         1.38695e-11         1.26347e-12         2.03644e-11         0.157243            0.737077            0.0025552           0.0432418           
3.7                 1860.54             0.0523121           0.00756695          7.42809e-08         1.41389e-11         1.29173e-12         2.07946e-11         0.157244            0.73708             0.00255521          0.043242            
3.705               1861.33             0.0523152           0.00755974          7.34013e-08         1.44131e-11         1.32058e-12         2.1233e-11          0.157244            0.737083            0.00255522          0.0432422           
3.71                1862.11             0.0523182           0.00755258          7.25335e-08         1.46922e-11         1.35001e-12         2.16799e-11         0.157245            0.737086            0.00255523          0.0432424           
3.715               1862.89             0.0523212           0.00754548          7.16773e-08         1.49761e-11         1.38006e-12         2.21355e-11         0.157246            0.73709             0.00255524          0.0432426           
3.72                1863.67             0.0523243           0.00753844          7.08326e-08         1.52651e-11         1.41072e-12         2.25998e-11         0.157246            0.737093            0.00255525          0.0432428           
3.725               1864.45             0.0523273           0.00753145          6.99991e-08         1.55591e-11         1.442e-12           2.30731e-11         0.157247            0.737096            0.00255527          0.043243            
3.73                1865.23             0.0523302           0.00752452          6.91768e-08         1.58583e-11         1.47393e-12         2.35554e-11         0.157248            0.737099            0.00255528          0.0432431           
3.735               1866.01             0.0523332           0.00751765          6.83654e-08         1.61627e-11         1.50651e-12         2.4047e-11          0.157248            0.737102            0.00255529          0.0432433           
3.74                1866.78             0.0523362           0.00751083          6.75648e-08         1.64725e-11         1.53975e-12         2.4548e-11          0.157249            0.737105            0.0025553           0.0432435           
3.745               1867.56             0.0523391           0.00750407          6.67748e-08         1.67876e-11         1.57367e-12         2.50586e-11         0.15725             0.737108            0.00255531          0.0432437           
