300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
300.73320160757918984 300.00013030062746111 300.00000002315630354 300.00000000000409273 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
301.46627152593072196 300.00039083217484404 300.00000009260463685 300.00000000002046363 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
302.19920979151726215 300.00078152497007977 300.00000023146009198 300.00000000006156142 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
302.93201644073809575 300.00130230937628539 300.00000046281724053 300.00000000014375701 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
303.6646915099285593 300.00195311579193458 300.00000080974990624 300.00000000028757086 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
304.39723503536038152 300.00273387465080077 300.0000012953115629 300.00000000051761617 300.00000000000005684 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
305.12964705324145598 300.00364451642201402 300.00000194253505015 300.00000000086259888 300.00000000000017053 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
305.86192759971572741 300.00468497160977677 300.00000277443268715 300.00000000135531764 300.00000000000034106 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
306.59407671086336222 300.00585517075347752 300.00000381399621574 300.00000000203260697 300.00000000000062528 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
307.32609442270040745 300.00715504442780457 300.00000508419691414 300.00000000293533731 300.00000000000113687 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
308.05798077117901812 300.00858452324251857 300.00000660798554009 300.00000000410858547 300.00000000000181899 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
308.78973579218722989 300.01014353784250943 300.00000840829250137 300.00000000560140734 300.00000000000278533 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
309.52135952154878851 300.01183201890773944 300.00001050802762848 300.00000000746683781 300.00000000000409273 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
310.2528519950236614 300.01364989715324327 300.00001293008034509 300.00000000976200454 300.00000000000579803 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
310.98421324830718504 300.01559710332907116 300.00001569731966811 300.00000001254812787 300.00000000000795808 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
311.71544331703063335 300.01767356822028887 300.00001883259415081 300.00000001589040721 300.00000000001074341 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
312.44654223676087668 300.01987922264697772 300.00002235873188283 300.00000001985819154 300.00000000001421085 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
313.17751004300038176 300.02221399746412089 300.00002629854077441 300.00000002452469516 300.00000000001853095 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
313.90834677118732543 300.0246778235617171 300.00003067480810159 300.00000002996728199 300.00000000002376055 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
314.63905245669519672 300.02727063186449641 300.00003551030101789 300.00000003626729494 300.00000000003012701 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
315.36962713483313792 300.02999235333226125 300.00004082776609948 300.000000043510056 300.00000000003780087 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
316.10007084084560347 300.0328429189594317 300.00004664992974313 300.00000005178492302 300.00000000004695266 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
316.83038360991236004 300.0358222597754434 300.00005299949810933 300.00000006118528972 300.00000000005775291 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
317.56056547714871385 300.03893030684434962 300.00005989915683813 300.0000000718085289 300.000000000070429 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
318.29061647760494225 300.04216699126504864 300.00006737157139014 300.00000008375599236 300.00000000008520828 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
319.02053664626680529 300.04553224417117008 300.00007543938693289 300.00000009713289728 300.000000000102375 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
319.75032601805509103 300.04902599673113173 300.00008412522839762 300.00000011204861039 300.00000000012221335 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
320.47998462782572915 300.05264818014791217 300.00009345170042252 300.00000012861653431 300.00000000014495072 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
321.20951251036973417 300.05639872565910764 300.00010344138746632 300.00000014695388018 300.000000000170985 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
321.93890970041309174 300.06027756453698885 300.00011411685380835 300.00000016718189499 300.00000000020060043 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
322.66817623261692916 300.06428462808844415 300.00012550064337802 300.00000018942580482 300.00000000023413804 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
323.39731214157706063 300.06841984765492271 300.00013761527998213 300.00000021381470106 300.0000000002720526 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
324.1263174618242715 300.07268315461243446 300.00015048326724809 300.00000024048182468 300.00000000031462832 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
324.85519222782426141 300.07707448037143649 300.00016412708873759 300.00000026956411148 300.0000000003623768 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
325.58393647397747372 300.08159375637683297 300.00017856920766235 300.00000030120270367 300.00000000041569592 300.00000000000005684 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
326.3125502346189819 300.08624091410814572 300.00019383206722523 300.00000033554249512 300.00000000047509729 300.00000000000011369 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
327.04103354401866 300.09101588507917313 300.0002099380906202 300.00000037273235876 300.00000000054114935 300.00000000000017053 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
327.76938643638095527 300.09591860083816073 300.00022690968069128 300.00000041292508968 300.00000000061430683 300.00000000000022737 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
328.49760894584494508 300.10094899296780113 300.0002447692203873 300.00000045627751888 300.00000000069513817 300.00000000000034106 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
329.22570110648427999 300.10610699308500671 300.00026353907247767 300.00000050295017218 300.00000000078421181 300.00000000000045475 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
329.95366295230701326 300.11139253284119377 300.00028324157966608 300.00000055310772495 300.00000000088220986 300.00000000000056843 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
330.68149451725571453 300.11680554392182785 300.00030389906453365 300.00000060691854742 300.00000000098970077 300.00000000000068212 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
331.4091958352072993 300.12234595804682158 300.00032553382982314 300.0000006645551025 300.00000000110742349 300.00000000000079581 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
332.13676693997308575 300.12801370697019365 300.00034816815809791 300.00000072619366165 300.00000000123606014 300.00000000000096634 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
332.86420786529873794 300.13380872248035303 300.00037182431196925 300.00000079201441849 300.0000000013763497 300.00000000000119371 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 
